YEAR,STATE,EVENT_TYPE,Injuries,Deaths,DAMAGE_PROPERTY,DAMAGE_CROPS
2017,WASHINGTON,Winter Storm,0,0,0.0,0.0
2017,WASHINGTON,Winter Weather,0,0,0.0,0.0
2017,WEST VIRGINIA,Cold/Wind Chill,0,1,0.0,0.0
2017,WEST VIRGINIA,Dense Fog,0,0,0.0,0.0
2017,WEST VIRGINIA,Flash Flood,0,0,4698000.0,0.0
2017,WEST VIRGINIA,Flood,0,0,498000.0,0.0
2017,WEST VIRGINIA,Frost/Freeze,0,0,0.0,0.0
2017,WEST VIRGINIA,Hail,0,0,0.0,0.0
2017,WEST VIRGINIA,Heat,0,0,0.0,0.0
2017,WEST VIRGINIA,Heavy Rain,0,2,0.0,0.0
2017,WEST VIRGINIA,Heavy Snow,0,0,0.0,0.0
2017,WEST VIRGINIA,High Wind,0,0,45000.0,0.0
2017,WEST VIRGINIA,Lightning,2,0,0.0,0.0
2017,WEST VIRGINIA,Strong Wind,0,0,170000.0,0.0
2017,WEST VIRGINIA,Thunderstorm Wind,0,0,984600.0,0.0
2017,WEST VIRGINIA,Tornado,0,0,385000.0,0.0
2017,WEST VIRGINIA,Winter Storm,0,0,0.0,0.0
2017,WEST VIRGINIA,Winter Weather,0,0,100000.0,0.0
2017,WISCONSIN,Cold/Wind Chill,0,9,0.0,0.0
2017,WISCONSIN,Dense Fog,3,0,40000.0,0.0
2017,WISCONSIN,Flash Flood,0,0,23648500.0,24772000.0
2017,WISCONSIN,Flood,0,1,36502500.0,9498000.0
2017,WISCONSIN,Frost/Freeze,0,0,0.0,0.0
2017,WISCONSIN,Funnel Cloud,0,0,0.0,0.0
2017,WISCONSIN,Hail,0,0,4598000.0,6848000.0
2017,WISCONSIN,Heavy Rain,0,0,371000.0,300000.0
2017,WISCONSIN,Heavy Snow,0,0,0.0,0.0
2017,WISCONSIN,High Wind,1,0,393000.0,0.0
2017,WISCONSIN,Lake-Effect Snow,10,5,0.0,0.0
2017,WISCONSIN,Lakeshore Flood,0,0,15000.0,0.0
2017,WISCONSIN,Lightning,2,0,801000.0,0.0
2017,WISCONSIN,Rip Current,0,1,0.0,0.0
2017,WISCONSIN,Strong Wind,1,0,107000.0,0.0
2017,WISCONSIN,Thunderstorm Wind,0,1,4245600.0,10000.0
2017,WISCONSIN,Tornado,25,1,12119500.0,0.0
2017,WISCONSIN,Winter Storm,0,1,0.0,0.0
2017,WISCONSIN,Winter Weather,0,4,0.0,0.0
2017,WYOMING,Avalanche,0,0,0.0,0.0
2017,WYOMING,Blizzard,0,0,0.0,0.0
2017,WYOMING,Cold/Wind Chill,0,0,0.0,0.0
2017,WYOMING,Extreme Cold/Wind Chill,0,0,0.0,0.0
2017,WYOMING,Flash Flood,0,0,0.0,0.0
2017,WYOMING,Flood,0,1,2251000.0,0.0
2017,WYOMING,Funnel Cloud,0,0,0.0,0.0
2017,WYOMING,Hail,0,0,0.0,0.0
2017,WYOMING,Heavy Rain,0,0,10000.0,0.0
2017,WYOMING,Heavy Snow,0,0,0.0,0.0
2017,WYOMING,High Wind,0,0,10000.0,0.0
2017,WYOMING,Lightning,0,0,10000.0,0.0
2017,WYOMING,Thunderstorm Wind,0,0,10000.0,0.0
2017,WYOMING,Tornado,1,0,608000.0,0.0
2017,WYOMING,Winter Storm,0,0,100000.0,0.0
2017,WYOMING,Winter Weather,0,1,0.0,0.0
2018,ALABAMA,Cold/Wind Chill,0,0,0.0,0.0
2018,ALABAMA,Drought,0,0,0.0,0.0
2018,ALABAMA,Extreme Cold/Wind Chill,0,0,0.0,0.0
2018,ALABAMA,Flash Flood,1,0,2210000.0,0.0
2018,ALABAMA,Flood,0,0,5000.0,0.0
2018,ALABAMA,Freezing Fog,0,0,0.0,0.0
2018,ALABAMA,Frost/Freeze,0,0,0.0,0.0
2018,ALABAMA,Funnel Cloud,0,0,0.0,0.0
2018,ALABAMA,Hail,0,0,0.0,0.0
2018,ALABAMA,Heat,0,0,0.0,0.0
2018,ALABAMA,Heavy Rain,0,0,1000.0,0.0
2018,ALABAMA,Hurricane,0,0,2940000.0,0.0
2018,ALABAMA,Lightning,0,1,629500.0,0.0
2018,ALABAMA,Rip Current,6,5,0.0,0.0
2018,ALABAMA,Storm Surge/Tide,0,0,0.0,0.0
2018,ALABAMA,Strong Wind,1,0,207000.0,500.0
2018,ALABAMA,Thunderstorm Wind,17,0,553500.0,0.0
2018,ALABAMA,Tornado,10,0,376000.0,0.0
2018,ALABAMA,Tropical Depression,0,0,0.0,0.0
2018,ALABAMA,Tropical Storm,0,0,1418450.0,0.0
2018,ALABAMA,Winter Storm,0,0,0.0,0.0
2018,ALABAMA,Winter Weather,0,0,0.0,0.0
2018,ALASKA,Avalanche,0,0,0.0,0.0
2018,ALASKA,Blizzard,0,0,0.0,0.0
2018,ALASKA,Flood,0,0,3400000.0,0.0
2018,ALASKA,Frost/Freeze,0,0,0.0,0.0
2018,ALASKA,Hail,0,0,0.0,0.0
2018,ALASKA,Heavy Snow,0,0,0.0,0.0
2018,ALASKA,High Wind,0,0,112000.0,0.0
2018,ALASKA,Storm Surge/Tide,0,0,77000.0,0.0
2018,ALASKA,Winter Storm,0,0,0.0,0.0
2018,AMERICAN SAMOA,Flash Flood,0,0,100000.0,10000.0
2018,AMERICAN SAMOA,Heavy Rain,0,0,37000.0,0.0
2018,AMERICAN SAMOA,High Surf,0,0,0.0,0.0
2018,AMERICAN SAMOA,Lightning,1,0,0.0,1000.0
2018,AMERICAN SAMOA,Tropical Storm,0,0,50000000.0,2000000.0
2018,ARIZONA,Dense Fog,0,0,0.0,0.0
2018,ARIZONA,Drought,0,0,0.0,0.0
2018,ARIZONA,Dust Devil,1,0,11000.0,0.0
2018,ARIZONA,Dust Storm,0,1,0.0,0.0
2018,ARIZONA,Excessive Heat,38,140,0.0,0.0
2018,ARIZONA,Flash Flood,2,3,7171000.0,0.0
2018,ARIZONA,Flood,0,0,3275000.0,0.0
2018,ARIZONA,Funnel Cloud,0,0,0.0,0.0
2018,ARIZONA,Hail,1,0,1513000.0,0.0
2018,ARIZONA,Heat,0,108,0.0,0.0
2018,ARIZONA,Heavy Rain,8,2,128000.0,0.0
2018,ARIZONA,Heavy Snow,0,0,0.0,0.0
2018,ARIZONA,High Wind,0,0,0.0,0.0
2018,ARIZONA,Lightning,2,0,262000.0,0.0
2018,ARIZONA,Strong Wind,0,0,21500.0,0.0
2018,ARIZONA,Thunderstorm Wind,7,0,5006500.0,0.0
2018,ARIZONA,Tornado,0,0,0.0,0.0
2018,ARIZONA,Wildfire,0,0,50050000.0,0.0
2018,ARIZONA,Winter Storm,0,0,0.0,0.0
2018,ARIZONA,Winter Weather,0,1,15000.0,0.0
2018,ARKANSAS,Drought,0,0,0.0,0.0
2018,ARKANSAS,Excessive Heat,0,0,0.0,0.0
2018,ARKANSAS,Flash Flood,0,0,525000.0,0.0
2018,ARKANSAS,Flood,0,0,1085000.0,0.0
2018,ARKANSAS,Funnel Cloud,0,0,0.0,0.0
2018,ARKANSAS,Hail,0,0,502000.0,5000.0
2018,ARKANSAS,Heat,0,0,0.0,0.0
2018,ARKANSAS,Heavy Rain,0,0,0.0,0.0
2018,ARKANSAS,Heavy Snow,0,0,20000.0,0.0
2018,ARKANSAS,Ice Storm,0,0,0.0,0.0
2018,ARKANSAS,Lightning,0,2,0.0,0.0
2018,ARKANSAS,Strong Wind,0,0,50000.0,0.0
2018,ARKANSAS,Thunderstorm Wind,5,0,10183000.0,0.0
2018,ARKANSAS,Tornado,7,1,7458000.0,31000.0
2018,ARKANSAS,Winter Storm,0,0,0.0,0.0
2018,ARKANSAS,Winter Weather,2,4,0.0,0.0
2018,ATLANTIC NORTH,Marine Hail,0,0,0.0,0.0
2018,ATLANTIC NORTH,Marine High Wind,0,0,1000.0,0.0
2018,ATLANTIC NORTH,Marine Strong Wind,2,2,3000.0,0.0
2018,ATLANTIC NORTH,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,ATLANTIC NORTH,Waterspout,0,0,0.0,0.0
2018,ATLANTIC SOUTH,Marine Hail,0,0,0.0,0.0
2018,ATLANTIC SOUTH,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,ATLANTIC SOUTH,Marine Tropical Depression,0,0,0.0,0.0
2018,ATLANTIC SOUTH,Marine Tropical Storm,0,0,0.0,0.0
2018,ATLANTIC SOUTH,Waterspout,0,0,0.0,0.0
2018,CALIFORNIA,Astronomical Low Tide,0,0,0.0,0.0
2018,CALIFORNIA,Avalanche,11,0,0.0,0.0
2018,CALIFORNIA,Blizzard,0,1,0.0,0.0
2018,CALIFORNIA,Coastal Flood,0,0,0.0,0.0
2018,CALIFORNIA,Cold/Wind Chill,0,3,0.0,0.0
2018,CALIFORNIA,Debris Flow,168,21,618058000.0,0.0
2018,CALIFORNIA,Dense Fog,27,0,100000.0,0.0
2018,CALIFORNIA,Dense Smoke,0,0,0.0,0.0
2018,CALIFORNIA,Dust Storm,0,0,200000.0,0.0
2018,CALIFORNIA,Excessive Heat,51,1,0.0,0.0
2018,CALIFORNIA,Flash Flood,1,3,46216500.0,0.0
2018,CALIFORNIA,Flood,0,0,9433000.0,0.0
2018,CALIFORNIA,Freezing Fog,0,0,0.0,0.0
2018,CALIFORNIA,Frost/Freeze,0,0,0.0,150000000.0
2018,CALIFORNIA,Funnel Cloud,0,0,0.0,0.0
2018,CALIFORNIA,Hail,19,0,100100.0,0.0
2018,CALIFORNIA,Heat,0,2,0.0,0.0
2018,CALIFORNIA,Heavy Rain,2,1,1000.0,0.0
2018,CALIFORNIA,Heavy Snow,0,0,0.0,0.0
2018,CALIFORNIA,High Surf,1,1,10000.0,0.0
2018,CALIFORNIA,High Wind,7,5,210000.0,1000.0
2018,CALIFORNIA,Lightning,1,0,51000.0,0.0
2018,CALIFORNIA,Rip Current,0,3,0.0,0.0
2018,CALIFORNIA,Strong Wind,1,1,280000.0,0.0
2018,CALIFORNIA,Thunderstorm Wind,2,0,637200.0,0.0
2018,CALIFORNIA,Tornado,0,0,1100.0,0.0
2018,CALIFORNIA,Wildfire,108,111,18557800000.0,0.0
2018,CALIFORNIA,Winter Storm,0,0,300000.0,0.0
2018,CALIFORNIA,Winter Weather,2,3,270000.0,0.0
2018,COLORADO,Avalanche,0,1,0.0,0.0
2018,COLORADO,Blizzard,3,0,0.0,0.0
2018,COLORADO,Debris Flow,0,0,500000.0,0.0
2018,COLORADO,Dense Fog,0,0,0.0,0.0
2018,COLORADO,Dense Smoke,0,0,0.0,0.0
2018,COLORADO,Drought,0,0,0.0,0.0
2018,COLORADO,Dust Devil,0,0,1000.0,0.0
2018,COLORADO,Dust Storm,0,0,0.0,0.0
2018,COLORADO,Flash Flood,0,1,2740000.0,5000.0
2018,COLORADO,Flood,0,0,0.0,0.0
2018,COLORADO,Frost/Freeze,0,0,0.0,0.0
2018,COLORADO,Hail,8,0,618248500.0,200000.0
2018,COLORADO,Heavy Rain,0,0,55000.0,0.0
2018,COLORADO,Heavy Snow,0,0,0.0,0.0
2018,COLORADO,High Wind,0,1,46000.0,1000.0
2018,COLORADO,Lightning,2,0,0.0,1000.0
2018,COLORADO,Strong Wind,2,0,5000.0,0.0
2018,COLORADO,Thunderstorm Wind,0,0,314500.0,0.0
2018,COLORADO,Tornado,1,0,360000.0,0.0
2018,COLORADO,Wildfire,0,0,46950000.0,0.0
2018,COLORADO,Winter Storm,0,0,0.0,0.0
2018,COLORADO,Winter Weather,0,0,0.0,0.0
2018,CONNECTICUT,Blizzard,0,0,0.0,0.0
2018,CONNECTICUT,Coastal Flood,0,0,0.0,0.0
2018,CONNECTICUT,Cold/Wind Chill,0,0,0.0,0.0
2018,CONNECTICUT,Excessive Heat,0,0,0.0,0.0
2018,CONNECTICUT,Extreme Cold/Wind Chill,0,0,0.0,0.0
2018,CONNECTICUT,Flash Flood,0,0,0.0,0.0
2018,CONNECTICUT,Flood,0,0,140000.0,0.0
2018,CONNECTICUT,Hail,0,0,70000.0,0.0
2018,CONNECTICUT,Heat,0,0,0.0,0.0
2018,CONNECTICUT,Heavy Snow,0,0,0.0,0.0
2018,CONNECTICUT,High Wind,2,1,650000.0,0.0
2018,CONNECTICUT,Lightning,0,0,18000.0,0.0
2018,CONNECTICUT,Strong Wind,0,0,228100.0,0.0
2018,CONNECTICUT,Thunderstorm Wind,3,2,6298500.0,0.0
2018,CONNECTICUT,Tornado,0,0,333000.0,0.0
2018,CONNECTICUT,Winter Storm,0,0,47000.0,0.0
2018,CONNECTICUT,Winter Weather,1,0,160000.0,0.0
2018,DELAWARE,Blizzard,0,0,0.0,0.0
2018,DELAWARE,Coastal Flood,0,0,0.0,0.0
2018,DELAWARE,Excessive Heat,0,0,0.0,0.0
2018,DELAWARE,Flash Flood,0,0,0.0,0.0
2018,DELAWARE,Flood,0,0,0.0,0.0
2018,DELAWARE,Hail,0,0,0.0,0.0
2018,DELAWARE,High Wind,0,0,0.0,0.0
2018,DELAWARE,Thunderstorm Wind,0,0,0.0,0.0
2018,DELAWARE,Winter Storm,0,0,0.0,0.0
2018,DELAWARE,Winter Weather,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Coastal Flood,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Dense Fog,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Excessive Heat,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Flash Flood,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Flood,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Frost/Freeze,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Heat,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,High Wind,1,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Strong Wind,0,0,3000.0,0.0
2018,DISTRICT OF COLUMBIA,Thunderstorm Wind,0,0,0.0,0.0
2018,DISTRICT OF COLUMBIA,Winter Weather,0,0,0.0,0.0
2018,E PACIFIC,Marine Strong Wind,1,2,100000.0,0.0
2018,E PACIFIC,Waterspout,0,0,0.0,0.0
2018,FLORIDA,Coastal Flood,0,0,0.0,0.0
2018,FLORIDA,Dense Fog,0,0,0.0,0.0
2018,FLORIDA,Drought,0,0,0.0,0.0
2018,FLORIDA,Flash Flood,0,0,21000.0,0.0
2018,FLORIDA,Flood,0,0,71000.0,0.0
2018,FLORIDA,Frost/Freeze,0,0,0.0,0.0
2018,FLORIDA,Funnel Cloud,0,0,0.0,0.0
2018,FLORIDA,Hail,0,0,8000.0,0.0
2018,FLORIDA,Heavy Rain,0,0,0.0,0.0
2018,FLORIDA,High Surf,3,3,0.0,0.0
2018,FLORIDA,High Wind,0,0,0.0,0.0
2018,FLORIDA,Hurricane,0,46,8850000000.0,1500000000.0
2018,FLORIDA,Lightning,21,7,2896100.0,0.0
2018,FLORIDA,Rip Current,19,22,0.0,0.0
2018,FLORIDA,Storm Surge/Tide,0,6,1050095000.0,0.0
2018,FLORIDA,Strong Wind,0,0,20000.0,0.0
2018,FLORIDA,Thunderstorm Wind,3,2,1155160.0,0.0
2018,FLORIDA,Tornado,5,0,2715400.0,0.0
2018,FLORIDA,Tropical Depression,0,0,0.0,0.0
2018,FLORIDA,Tropical Storm,0,1,849500.0,0.0
2018,FLORIDA,Wildfire,0,0,1470000.0,0.0
2018,FLORIDA,Winter Storm,0,0,0.0,0.0
2018,FLORIDA,Winter Weather,0,0,0.0,0.0
2018,GEORGIA,Coastal Flood,0,0,0.0,0.0
2018,GEORGIA,Cold/Wind Chill,0,0,0.0,0.0
2018,GEORGIA,Drought,0,0,0.0,0.0
2018,GEORGIA,Flash Flood,2,0,474800.0,400.0
2018,GEORGIA,Flood,0,0,12600.0,100.0
2018,GEORGIA,Funnel Cloud,0,0,0.0,0.0
2018,GEORGIA,Hail,0,0,13669800.0,300.0
2018,GEORGIA,Heavy Rain,0,0,101000.0,0.0
2018,GEORGIA,Heavy Snow,0,0,0.0,0.0
2018,GEORGIA,Hurricane,0,1,1516200000.0,2888000000.0
2018,GEORGIA,Lightning,0,1,568700.0,100.0
2018,GEORGIA,Rip Current,0,2,0.0,0.0
2018,GEORGIA,Strong Wind,1,1,47000.0,0.0
2018,GEORGIA,Thunderstorm Wind,12,1,6243110.0,500.0
2018,GEORGIA,Tornado,6,0,2460000.0,0.0
2018,GEORGIA,Tropical Storm,0,0,6207000.0,0.0
2018,GEORGIA,Wildfire,0,0,0.0,0.0
2018,GEORGIA,Winter Storm,0,0,0.0,0.0
2018,GEORGIA,Winter Weather,3,2,0.0,0.0
2018,GUAM,Hurricane,242,1,2009100000.0,8250000.0
2018,GUAM,Tropical Storm,0,0,100000.0,50000.0
2018,GULF OF MEXICO,Marine Hail,0,0,0.0,0.0
2018,GULF OF MEXICO,Marine High Wind,0,0,0.0,0.0
2018,GULF OF MEXICO,Marine Hurricane/Typhoon,0,0,0.0,0.0
2018,GULF OF MEXICO,Marine Strong Wind,2,0,0.0,0.0
2018,GULF OF MEXICO,Marine Thunderstorm Wind,5,1,25000.0,0.0
2018,GULF OF MEXICO,Marine Tropical Storm,0,0,0.0,0.0
2018,GULF OF MEXICO,Waterspout,0,0,4000.0,0.0
2018,HAWAII,Coastal Flood,0,0,0.0,0.0
2018,HAWAII,Debris Flow,0,0,0.0,0.0
2018,HAWAII,Drought,0,0,0.0,0.0
2018,HAWAII,Flash Flood,2,2,28400000.0,0.0
2018,HAWAII,Heavy Rain,0,1,0.0,0.0
2018,HAWAII,Heavy Snow,0,0,0.0,0.0
2018,HAWAII,High Surf,2,0,0.0,0.0
2018,HAWAII,High Wind,0,0,0.0,0.0
2018,HAWAII,Hurricane,0,0,0.0,0.0
2018,HAWAII,Strong Wind,0,0,35000.0,23000.0
2018,HAWAII,Thunderstorm Wind,0,1,10000.0,0.0
2018,HAWAII,Volcanic Ashfall,0,0,0.0,0.0
2018,HAWAII,Wildfire,2,0,0.0,0.0
2018,HAWAII WATERS,Waterspout,0,0,0.0,0.0
2018,IDAHO,Avalanche,0,3,0.0,0.0
2018,IDAHO,Debris Flow,0,0,5500.0,0.0
2018,IDAHO,Dense Smoke,0,0,0.0,0.0
2018,IDAHO,Dust Storm,0,0,0.0,0.0
2018,IDAHO,Excessive Heat,0,0,0.0,0.0
2018,IDAHO,Flash Flood,0,0,5000.0,0.0
2018,IDAHO,Flood,0,0,3525250.0,0.0
2018,IDAHO,Funnel Cloud,0,0,0.0,0.0
2018,IDAHO,Hail,0,0,29752400.0,0.0
2018,IDAHO,Heavy Rain,1,0,1500000.0,0.0
2018,IDAHO,Heavy Snow,0,0,0.0,0.0
2018,IDAHO,High Wind,0,0,490500.0,0.0
2018,IDAHO,Lightning,0,0,100.0,0.0
2018,IDAHO,Strong Wind,0,0,10000.0,0.0
2018,IDAHO,Thunderstorm Wind,0,0,134800.0,0.0
2018,IDAHO,Tornado,0,0,3300.0,0.0
2018,IDAHO,Wildfire,0,0,7814000.0,0.0
2018,IDAHO,Winter Storm,0,0,0.0,0.0
2018,IDAHO,Winter Weather,1,1,5000.0,0.0
2018,ILLINOIS,Blizzard,0,0,0.0,0.0
2018,ILLINOIS,Coastal Flood,0,0,0.0,0.0
2018,ILLINOIS,Cold/Wind Chill,0,0,0.0,0.0
2018,ILLINOIS,Dense Fog,0,0,0.0,0.0
2018,ILLINOIS,Drought,0,0,0.0,0.0
2018,ILLINOIS,Excessive Heat,0,0,0.0,0.0
2018,ILLINOIS,Extreme Cold/Wind Chill,0,0,0.0,0.0
2018,ILLINOIS,Flash Flood,1,0,3520000.0,0.0
2018,ILLINOIS,Flood,0,1,7744000.0,40000.0
2018,ILLINOIS,Frost/Freeze,0,0,0.0,5000.0
2018,ILLINOIS,Funnel Cloud,0,0,0.0,0.0
2018,ILLINOIS,Hail,0,0,101000.0,39000.0
2018,ILLINOIS,Heat,0,0,0.0,0.0
2018,ILLINOIS,Heavy Rain,0,0,0.0,0.0
2018,ILLINOIS,Heavy Snow,0,0,90000.0,0.0
2018,ILLINOIS,High Wind,0,0,97000.0,0.0
2018,ILLINOIS,Lightning,11,1,412000.0,0.0
2018,ILLINOIS,Rip Current,1,3,0.0,0.0
2018,ILLINOIS,Strong Wind,0,0,130500.0,0.0
2018,ILLINOIS,Thunderstorm Wind,2,0,4422500.0,0.0
2018,ILLINOIS,Tornado,22,0,125693000.0,0.0
2018,ILLINOIS,Winter Storm,0,0,0.0,0.0
2018,ILLINOIS,Winter Weather,7,4,1500000.0,0.0
2018,INDIANA,Blizzard,0,0,0.0,0.0
2018,INDIANA,Cold/Wind Chill,0,0,0.0,0.0
2018,INDIANA,Dense Fog,0,0,0.0,0.0
2018,INDIANA,Excessive Heat,0,0,0.0,0.0
2018,INDIANA,Extreme Cold/Wind Chill,0,0,0.0,0.0
2018,INDIANA,Flash Flood,0,0,503500.0,99000.0
2018,INDIANA,Flood,0,2,10772250.0,38000.0
2018,INDIANA,Frost/Freeze,0,0,0.0,5000.0
2018,INDIANA,Funnel Cloud,0,0,0.0,0.0
2018,INDIANA,Hail,0,0,300000.0,0.0
2018,INDIANA,Heat,0,0,0.0,0.0
2018,INDIANA,Heavy Rain,0,0,0.0,0.0
2018,INDIANA,Heavy Snow,0,1,10000.0,0.0
2018,INDIANA,High Wind,0,0,0.0,0.0
2018,INDIANA,Ice Storm,0,0,231000.0,0.0
2018,INDIANA,Lake-Effect Snow,0,0,0.0,0.0
2018,INDIANA,Lightning,2,0,1000.0,0.0
2018,INDIANA,Rip Current,0,2,0.0,0.0
2018,INDIANA,Strong Wind,0,0,40000.0,0.0
2018,INDIANA,Thunderstorm Wind,1,3,2191750.0,30000.0
2018,INDIANA,Tornado,1,0,856000.0,5500.0
2018,INDIANA,Winter Storm,0,0,35000.0,0.0
2018,INDIANA,Winter Weather,3,2,0.0,0.0
2018,IOWA,Blizzard,0,0,0.0,0.0
2018,IOWA,Cold/Wind Chill,0,0,0.0,0.0
2018,IOWA,Drought,0,0,0.0,0.0
2018,IOWA,Excessive Heat,0,0,0.0,0.0
2018,IOWA,Extreme Cold/Wind Chill,0,0,0.0,0.0
2018,IOWA,Flash Flood,0,1,5249000.0,1980000.0
2018,IOWA,Flood,0,0,13956000.0,14170000.0
2018,IOWA,Frost/Freeze,0,0,0.0,0.0
2018,IOWA,Funnel Cloud,0,0,0.0,0.0
2018,IOWA,Hail,0,0,689000.0,705000.0
2018,IOWA,Heat,0,0,0.0,0.0
2018,IOWA,Heavy Rain,0,0,20000.0,0.0
2018,IOWA,Heavy Snow,2,0,10000.0,0.0
2018,IOWA,High Wind,0,0,0.0,0.0
2018,IOWA,Lightning,5,0,1297000.0,0.0
2018,IOWA,Strong Wind,0,0,1000.0,0.0
2018,IOWA,Thunderstorm Wind,5,0,4342200.0,247000.0
2018,IOWA,Tornado,36,0,320766000.0,31600.0
2018,IOWA,Winter Storm,0,0,7000.0,0.0
2018,IOWA,Winter Weather,4,2,9800.0,0.0
2018,KANSAS,Blizzard,0,2,0.0,0.0
2018,KANSAS,Drought,0,0,0.0,0.0
2018,KANSAS,Dust Storm,5,0,0.0,0.0
2018,KANSAS,Flash Flood,3,2,18062600.0,20300.0
2018,KANSAS,Flood,1,1,2713700.0,8500.0
2018,KANSAS,Frost/Freeze,0,0,0.0,0.0
2018,KANSAS,Funnel Cloud,0,0,0.0,0.0
2018,KANSAS,Hail,0,0,478000.0,2200000.0
2018,KANSAS,Heavy Rain,0,0,0.0,0.0
2018,KANSAS,Heavy Snow,0,0,0.0,0.0
2018,KANSAS,High Wind,1,0,44500.0,0.0
2018,KANSAS,Ice Storm,0,0,0.0,0.0
2018,KANSAS,Lightning,0,0,3000.0,0.0
2018,KANSAS,Sleet,0,0,0.0,0.0
2018,KANSAS,Strong Wind,0,0,2700.0,0.0
2018,KANSAS,Thunderstorm Wind,0,0,1558800.0,1500000.0
2018,KANSAS,Tornado,8,0,13790000.0,0.0
2018,KANSAS,Wildfire,0,0,3000.0,0.0
2018,KANSAS,Winter Storm,0,0,500000.0,0.0
2018,KANSAS,Winter Weather,1,0,0.0,0.0
2018,KENTUCKY,Cold/Wind Chill,0,1,0.0,0.0
2018,KENTUCKY,Debris Flow,0,0,26500.0,2600.0
2018,KENTUCKY,Dense Fog,0,0,0.0,0.0
2018,KENTUCKY,Excessive Heat,0,0,0.0,0.0
2018,KENTUCKY,Flash Flood,0,2,2321700.0,120.0
2018,KENTUCKY,Flood,0,5,6942000.0,0.0
2018,KENTUCKY,Frost/Freeze,0,0,0.0,5000.0
2018,KENTUCKY,Funnel Cloud,0,0,0.0,0.0
2018,KENTUCKY,Hail,0,0,10000.0,0.0
2018,KENTUCKY,Heat,0,0,0.0,0.0
2018,KENTUCKY,Heavy Rain,0,1,0.0,0.0
2018,KENTUCKY,Heavy Snow,0,0,20000.0,0.0
2018,KENTUCKY,Ice Storm,0,0,0.0,0.0
2018,KENTUCKY,Lightning,1,0,809000.0,0.0
2018,KENTUCKY,Strong Wind,1,0,198750.0,0.0
2018,KENTUCKY,Thunderstorm Wind,7,1,7429600.0,3220.0
2018,KENTUCKY,Tornado,10,1,11941000.0,15000.0
2018,KENTUCKY,Winter Storm,4,1,416000.0,0.0
2018,KENTUCKY,Winter Weather,0,0,50000.0,1000.0
2018,LAKE ERIE,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,LAKE ERIE,Waterspout,0,0,0.0,0.0
2018,LAKE HURON,Marine Hail,0,0,0.0,0.0
2018,LAKE HURON,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,LAKE MICHIGAN,Marine Hail,0,0,0.0,0.0
2018,LAKE MICHIGAN,Marine High Wind,0,0,0.0,0.0
2018,LAKE MICHIGAN,Marine Thunderstorm Wind,0,0,15000.0,0.0
2018,LAKE MICHIGAN,Waterspout,0,0,0.0,0.0
2018,LAKE ONTARIO,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,LAKE ONTARIO,Waterspout,0,0,0.0,0.0
2018,LAKE ST CLAIR,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,LAKE ST CLAIR,Waterspout,0,0,0.0,0.0
2018,LAKE SUPERIOR,Marine Hail,0,0,0.0,0.0
2018,LAKE SUPERIOR,Marine High Wind,0,0,0.0,0.0
2018,LAKE SUPERIOR,Marine Strong Wind,0,4,0.0,0.0
2018,LAKE SUPERIOR,Marine Thunderstorm Wind,0,0,0.0,0.0
2018,LAKE SUPERIOR,Waterspout,0,0,0.0,0.0
2018,LOUISIANA,Astronomical Low Tide,0,0,0.0,0.0
2018,LOUISIANA,Coastal Flood,0,0,0.0,0.0
2018,LOUISIANA,Drought,0,0,0.0,0.0
2018,LOUISIANA,Extreme Cold/Wind Chill,1,1,0.0,0.0
2018,LOUISIANA,Flash Flood,0,0,1167000.0,0.0
2018,LOUISIANA,Flood,0,0,12000.0,0.0
2018,LOUISIANA,Funnel Cloud,0,0,0.0,0.0
2018,LOUISIANA,Hail,0,0,69000.0,5000.0
2018,LOUISIANA,Heat,0,1,0.0,0.0
2018,LOUISIANA,Heavy Rain,0,0,0.0,0.0
2018,LOUISIANA,Heavy Snow,0,0,210000.0,0.0
2018,LOUISIANA,Lightning,0,0,127000.0,0.0
2018,LOUISIANA,Storm Surge/Tide,0,0,0.0,0.0
2018,LOUISIANA,Strong Wind,3,1,25000.0,0.0
2018,LOUISIANA,Thunderstorm Wind,1,2,1156500.0,0.0
2018,LOUISIANA,Tornado,13,1,15417500.0,100000.0
2018,LOUISIANA,Winter Storm,0,0,0.0,0.0
2018,LOUISIANA,Winter Weather,1,3,0.0,0.0
2018,MAINE,Blizzard,0,0,0.0,0.0
2018,MAINE,Coastal Flood,0,0,4710000.0,0.0
2018,MAINE,Extreme Cold/Wind Chill,0,0,0.0,0.0
